reference	length_class	chr	annotation	ref_len	below_1mb
Nomascus_leucogenys	106591116	autosomes	NA	106591116	FALSE
Nomascus_leucogenys	107395155	autosomes	NA	107395155	FALSE
Nomascus_leucogenys	107515305	autosomes	NA	107515305	FALSE
Nomascus_leucogenys	108380097	autosomes	NA	108380097	FALSE
Nomascus_leucogenys	110100252	autosomes	NA	110100252	FALSE
Nomascus_leucogenys	113958799	autosomes	NA	113958799	FALSE
Nomascus_leucogenys	115106850	autosomes	NA	115106850	FALSE
Nomascus_leucogenys	119215260	autosomes	NA	119215260	FALSE
Nomascus_leucogenys	120667183	autosomes	NA	120667183	FALSE
Nomascus_leucogenys	140329754	autosomes	NA	140329754	FALSE
Nomascus_leucogenys	140746522	chrX	chrX	140746522	FALSE
Nomascus_leucogenys	142313534	autosomes	NA	142313534	FALSE
Nomascus_leucogenys	150142476	autosomes	NA	150142476	FALSE
Nomascus_leucogenys	156076922	autosomes	NA	156076922	FALSE
Nomascus_leucogenys	156228797	autosomes	NA	156228797	FALSE
Nycticebus_coucang	1e+06	autosomes	NA	12432894	TRUE
Nycticebus_coucang	1091657	autosomes	NA	1091657	FALSE
Nycticebus_coucang	1165168	autosomes	NA	1165168	FALSE
Nycticebus_coucang	1254887	autosomes	NA	1254887	FALSE
Nycticebus_coucang	1307026	autosomes	NA	1307026	FALSE
Nycticebus_coucang	1421453	autosomes	NA	1421453	FALSE
Nycticebus_coucang	1560655	autosomes	NA	1560655	FALSE
Nycticebus_coucang	2074221	autosomes	NA	2074221	FALSE
Nycticebus_coucang	3184578	autosomes	NA	3184578	FALSE
Nycticebus_coucang	33060932	autosomes	NA	33060932	FALSE
Nycticebus_coucang	35646755	chrY	chrY	35646755	FALSE
Nycticebus_coucang	38949463	autosomes	NA	38949463	FALSE
Nycticebus_coucang	61455708	autosomes	NA	61455708	FALSE
Nycticebus_coucang	67625389	autosomes	NA	67625389	FALSE
Nycticebus_coucang	69287667	autosomes	NA	69287667	FALSE
Nycticebus_coucang	72490086	autosomes	NA	72490086	FALSE
Nycticebus_coucang	80579731	autosomes	NA	80579731	FALSE
Nycticebus_coucang	91048355	autosomes	NA	91048355	FALSE
Nycticebus_coucang	96499272	autosomes	NA	96499272	FALSE
Nycticebus_coucang	97885895	autosomes	NA	97885895	FALSE
Nycticebus_coucang	99988313	autosomes	NA	99988313	FALSE
Nycticebus_coucang	103192619	autosomes	NA	103192619	FALSE
Nycticebus_coucang	112708720	autosomes	NA	112708720	FALSE
Nycticebus_coucang	128238841	autosomes	NA	128238841	FALSE
Nycticebus_coucang	133885751	autosomes	NA	133885751	FALSE
Nycticebus_coucang	135917784	autosomes	NA	135917784	FALSE
Nycticebus_coucang	136588019	autosomes	NA	136588019	FALSE
Nycticebus_coucang	137715312	autosomes	NA	137715312	FALSE
Nycticebus_coucang	138330575	autosomes	NA	138330575	FALSE
Nycticebus_coucang	142425405	autosomes	NA	142425405	FALSE
Nycticebus_coucang	148538759	autosomes	NA	148538759	FALSE
Nycticebus_coucang	161203717	autosomes	NA	161203717	FALSE
Nycticebus_coucang	184820795	autosomes	NA	184820795	FALSE
Nycticebus_coucang	187328519	chrX	chrX	187328519	FALSE
Nycticebus_coucang	196249132	autosomes	NA	196249132	FALSE
Otolemur_crassicaudatus	1e+06	autosomes	NA	112962166	TRUE
Otolemur_crassicaudatus	19282564	autosomes	NA	19282564	FALSE
Otolemur_crassicaudatus	26759419	autosomes	NA	26759419	FALSE
Otolemur_crassicaudatus	26890500	autosomes	NA	26890500	FALSE
Otolemur_crassicaudatus	33122203	autosomes	NA	33122203	FALSE
Otolemur_crassicaudatus	36400928	autosomes	NA	36400928	FALSE
Otolemur_crassicaudatus	36557651	autosomes	NA	36557651	FALSE
Otolemur_crassicaudatus	48348149	autosomes	NA	48348149	FALSE
Otolemur_crassicaudatus	48430278	autosomes	NA	48430278	FALSE
Otolemur_crassicaudatus	50867775	autosomes	NA	50867775	FALSE
Otolemur_crassicaudatus	53075398	autosomes	NA	53075398	FALSE
Otolemur_crassicaudatus	62103965	autosomes	NA	62103965	FALSE
Otolemur_crassicaudatus	62770604	autosomes	NA	62770604	FALSE
Otolemur_crassicaudatus	71314220	autosomes	NA	71314220	FALSE
Otolemur_crassicaudatus	74159383	autosomes	NA	74159383	FALSE
Otolemur_crassicaudatus	76517762	autosomes	NA	76517762	FALSE
Otolemur_crassicaudatus	77734808	autosomes	NA	77734808	FALSE
Otolemur_crassicaudatus	80774861	autosomes	NA	80774861	FALSE
Otolemur_crassicaudatus	81831350	autosomes	NA	81831350	FALSE
Otolemur_crassicaudatus	85632820	autosomes	NA	85632820	FALSE
Otolemur_crassicaudatus	91872397	autosomes	NA	91872397	FALSE
Otolemur_crassicaudatus	92568784	autosomes	NA	92568784	FALSE
Otolemur_crassicaudatus	93195288	autosomes	NA	93195288	FALSE
Otolemur_crassicaudatus	95747468	autosomes	NA	95747468	FALSE
Otolemur_crassicaudatus	98644153	autosomes	NA	98644153	FALSE
Otolemur_crassicaudatus	107130807	autosomes	NA	107130807	FALSE
Otolemur_crassicaudatus	109090419	autosomes	NA	109090419	FALSE
Otolemur_crassicaudatus	119330460	autosomes	NA	119330460	FALSE
Otolemur_crassicaudatus	119613258	autosomes	NA	119613258	FALSE
Otolemur_crassicaudatus	123208900	autosomes	NA	123208900	FALSE
Otolemur_crassicaudatus	123543198	autosomes	NA	123543198	FALSE
Otolemur_crassicaudatus	133865904	chrX	NA	133865904	FALSE
Pan_paniscus	1e+06	autosomes	NA	397250	TRUE
Pan_paniscus	46954669	chrY	chrY	46954669	FALSE
Pan_paniscus	48483276	autosomes	NA	48483276	FALSE
Pan_paniscus	65052380	autosomes	NA	65052380	FALSE
Pan_paniscus	70721293	autosomes	NA	70721293	FALSE
Pan_paniscus	76791327	autosomes	NA	76791327	FALSE
Pan_paniscus	91859929	autosomes	NA	91859929	FALSE
Pan_paniscus	98270466	autosomes	NA	98270466	FALSE
Pan_paniscus	100427192	autosomes	NA	100427192	FALSE
Pan_paniscus	100792412	autosomes	NA	100792412	FALSE
Pan_paniscus	108452746	autosomes	NA	108452746	FALSE
Pan_paniscus	116126430	autosomes	NA	116126430	FALSE
Pan_paniscus	124758961	autosomes	NA	124758961	FALSE
Pan_paniscus	126551469	autosomes	NA	126551469	FALSE
Pan_paniscus	135750398	autosomes	NA	135750398	FALSE
Pan_paniscus	141815175	autosomes	NA	141815175	FALSE
Pan_paniscus	144872268	autosomes	NA	144872268	FALSE
Pan_paniscus	147028407	autosomes	NA	147028407	FALSE
Pan_paniscus	160241051	chrX	chrX	160241051	FALSE
Pan_paniscus	162793952	autosomes	NA	162793952	FALSE
Pan_paniscus	176551333	autosomes	NA	176551333	FALSE
Pan_paniscus	188614375	autosomes	NA	188614375	FALSE
Pan_paniscus	191151712	autosomes	NA	191151712	FALSE
Pan_paniscus	196309857	autosomes	NA	196309857	FALSE
Pan_paniscus	196431891	autosomes	NA	196431891	FALSE
Pan_paniscus	227705052	autosomes	NA	227705052	FALSE
Pan_troglodytes	1e+06	autosomes	NA	16554	TRUE
Pan_troglodytes	36447294	chrY	chrY	36447294	FALSE
Pan_troglodytes	51350302	autosomes	NA	51350302	FALSE
Pan_troglodytes	59520411	autosomes	NA	59520411	FALSE
Pan_troglodytes	68087067	autosomes	NA	68087067	FALSE
Pan_troglodytes	78115444	autosomes	NA	78115444	FALSE
Pan_troglodytes	90695042	autosomes	NA	90695042	FALSE
Pan_troglodytes	93846347	autosomes	NA	93846347	FALSE
Pan_troglodytes	94528409	autosomes	NA	94528409	FALSE
Pan_troglodytes	99595324	autosomes	NA	99595324	FALSE
Pan_troglodytes	104701121	autosomes	NA	104701121	FALSE
Pan_troglodytes	118863153	autosomes	NA	118863153	FALSE
Pan_troglodytes	120149342	autosomes	NA	120149342	FALSE
Pan_troglodytes	122853238	autosomes	NA	122853238	FALSE
Pan_troglodytes	136991367	autosomes	NA	136991367	FALSE
Pan_troglodytes	140160335	autosomes	NA	140160335	FALSE
Pan_troglodytes	144476839	autosomes	NA	144476839	FALSE
Pan_troglodytes	146288486	autosomes	NA	146288486	FALSE
Pan_troglodytes	153896354	chrX	chrX	153896354	FALSE
Pan_troglodytes	155691389	autosomes	NA	155691389	FALSE
Pan_troglodytes	174648847	autosomes	NA	174648847	FALSE
Pan_troglodytes	178964043	autosomes	NA	178964043	FALSE
Pan_troglodytes	183320697	autosomes	NA	183320697	FALSE
Pan_troglodytes	191670129	autosomes	NA	191670129	FALSE
Pan_troglodytes	201579334	autosomes	NA	201579334	FALSE
Pan_troglodytes	231299448	autosomes	NA	231299448	FALSE
Papio_anubis	1e+06	autosomes	NA	126344179	TRUE
Papio_anubis	8309886	chrY	chrY	8309886	FALSE
Papio_anubis	50021108	autosomes	NA	50021108	FALSE
Papio_anubis	72123344	autosomes	NA	72123344	FALSE
Papio_anubis	72894408	autosomes	NA	72894408	FALSE
Papio_anubis	74525926	autosomes	NA	74525926	FALSE
Papio_anubis	91184193	autosomes	NA	91184193	FALSE
Papio_anubis	91985775	autosomes	NA	91985775	FALSE
Papio_anubis	106654974	autosomes	NA	106654974	FALSE
Papio_anubis	106849001	autosomes	NA	106849001	FALSE
Papio_anubis	123343450	autosomes	NA	123343450	FALSE
Papio_anubis	125913696	autosomes	NA	125913696	FALSE
Papio_anubis	126462689	autosomes	NA	126462689	FALSE
Papio_anubis	127591819	autosomes	NA	127591819	FALSE
Papio_anubis	140274886	autosomes	NA	140274886	FALSE
Papio_anubis	142711496	chrX	chrX	142711496	FALSE
Papio_anubis	161768468	autosomes	NA	161768468	FALSE
Papio_anubis	167138247	autosomes	NA	167138247	FALSE
Papio_anubis	173900761	autosomes	NA	173900761	FALSE
Papio_anubis	182120902	autosomes	NA	182120902	FALSE
Papio_anubis	184919515	autosomes	NA	184919515	FALSE
Papio_anubis	193660750	autosomes	NA	193660750	FALSE
Papio_anubis	218172882	autosomes	NA	218172882	FALSE
Piliocolobus_tephrosceles	1e+06	autosomes	NA	175387431	TRUE
Piliocolobus_tephrosceles	1008884	autosomes	NA	1008884	FALSE
Piliocolobus_tephrosceles	1009020	autosomes	NA	1009020	FALSE
Piliocolobus_tephrosceles	1057844	autosomes	NA	1057844	FALSE
Piliocolobus_tephrosceles	1104831	autosomes	NA	1104831	FALSE
Piliocolobus_tephrosceles	1193359	autosomes	NA	1193359	FALSE
Piliocolobus_tephrosceles	1215996	autosomes	NA	1215996	FALSE
Piliocolobus_tephrosceles	1329472	autosomes	NA	1329472	FALSE
Piliocolobus_tephrosceles	1430376	autosomes	NA	1430376	FALSE
Piliocolobus_tephrosceles	2234508	autosomes	NA	2234508	FALSE
Piliocolobus_tephrosceles	2403823	autosomes	NA	2403823	FALSE
Piliocolobus_tephrosceles	2522537	autosomes	NA	2522537	FALSE
Piliocolobus_tephrosceles	3976239	autosomes	NA	3976239	FALSE
Piliocolobus_tephrosceles	3984523	autosomes	NA	3984523	FALSE
Piliocolobus_tephrosceles	26487807	chrY	chrY	26487807	FALSE
Piliocolobus_tephrosceles	52676213	autosomes	NA	52676213	FALSE
Piliocolobus_tephrosceles	58236580	autosomes	NA	58236580	FALSE
Piliocolobus_tephrosceles	69320834	autosomes	NA	69320834	FALSE
Piliocolobus_tephrosceles	73925647	autosomes	NA	73925647	FALSE
Piliocolobus_tephrosceles	74913260	autosomes	NA	74913260	FALSE
Piliocolobus_tephrosceles	77097864	autosomes	NA	77097864	FALSE
Piliocolobus_tephrosceles	95246109	autosomes	chrX	95246109	FALSE
Piliocolobus_tephrosceles	108208424	autosomes	NA	108208424	FALSE
Piliocolobus_tephrosceles	111442408	autosomes	NA	111442408	FALSE
Piliocolobus_tephrosceles	124059081	autosomes	NA	124059081	FALSE
Piliocolobus_tephrosceles	124784683	chrX	NA	124784683	FALSE
Piliocolobus_tephrosceles	128181973	autosomes	NA	128181973	FALSE
Piliocolobus_tephrosceles	130810358	autosomes	NA	130810358	FALSE
Piliocolobus_tephrosceles	131283114	autosomes	NA	131283114	FALSE
Piliocolobus_tephrosceles	147792934	autosomes	NA	147792934	FALSE
Piliocolobus_tephrosceles	148656448	autosomes	NA	148656448	FALSE
Piliocolobus_tephrosceles	163413076	autosomes	NA	163413076	FALSE
Piliocolobus_tephrosceles	168402060	autosomes	NA	168402060	FALSE
Piliocolobus_tephrosceles	178867606	autosomes	NA	178867606	FALSE
Piliocolobus_tephrosceles	184646964	autosomes	NA	184646964	FALSE
Piliocolobus_tephrosceles	193682385	autosomes	NA	193682385	FALSE
Piliocolobus_tephrosceles	221045333	autosomes	NA	221045333	FALSE
Pithecia_pithecia	1e+06	autosomes	NA	254300594	TRUE
Pithecia_pithecia	1035140	autosomes	NA	1035140	FALSE
Pithecia_pithecia	40188883	autosomes	NA	40188883	FALSE
Pithecia_pithecia	41534460	autosomes	NA	41534460	FALSE
Pithecia_pithecia	43431190	autosomes	NA	43431190	FALSE
Pithecia_pithecia	52281573	autosomes	NA	52281573	FALSE
Pithecia_pithecia	64770895	autosomes	NA	64770895	FALSE
Pithecia_pithecia	67173463	autosomes	NA	67173463	FALSE
Pithecia_pithecia	82658968	autosomes	NA	82658968	FALSE
Pithecia_pithecia	83946998	autosomes	NA	83946998	FALSE
Pithecia_pithecia	86407869	autosomes	NA	86407869	FALSE
Pithecia_pithecia	88318672	autosomes	NA	88318672	FALSE
Pithecia_pithecia	95387274	autosomes	NA	95387274	FALSE
Pithecia_pithecia	101604611	autosomes	NA	101604611	FALSE
Pithecia_pithecia	103980617	autosomes	NA	103980617	FALSE
Pithecia_pithecia	106397115	autosomes	NA	106397115	FALSE
Pithecia_pithecia	108767370	autosomes	NA	108767370	FALSE
Pithecia_pithecia	111852555	autosomes	NA	111852555	FALSE
Pithecia_pithecia	113617926	autosomes	NA	113617926	FALSE
Pithecia_pithecia	117534462	autosomes	NA	117534462	FALSE
Pithecia_pithecia	129401585	chrX	NA	129401585	FALSE
Pithecia_pithecia	132938456	autosomes	NA	132938456	FALSE
Pithecia_pithecia	144431753	autosomes	NA	144431753	FALSE
Pithecia_pithecia	146644557	autosomes	NA	146644557	FALSE
Pithecia_pithecia	161924264	autosomes	NA	161924264	FALSE
Pithecia_pithecia	176542185	autosomes	NA	176542185	FALSE
Plecturocebus_cupreus	1e+06	autosomes	NA	50174438	TRUE
Plecturocebus_cupreus	44717611	autosomes	NA	44717611	FALSE
Plecturocebus_cupreus	49373254	autosomes	NA	49373254	FALSE
Plecturocebus_cupreus	65768754	autosomes	NA	65768754	FALSE
Plecturocebus_cupreus	73180778	autosomes	NA	73180778	FALSE
Plecturocebus_cupreus	73432007	autosomes	NA	73432007	FALSE
Plecturocebus_cupreus	75878286	autosomes	NA	75878286	FALSE
Plecturocebus_cupreus	91752637	autosomes	NA	91752637	FALSE
Plecturocebus_cupreus	92880398	autosomes	NA	92880398	FALSE
Plecturocebus_cupreus	94172006	autosomes	NA	94172006	FALSE
Plecturocebus_cupreus	95533141	autosomes	NA	95533141	FALSE
Plecturocebus_cupreus	101234152	autosomes	NA	101234152	FALSE
Plecturocebus_cupreus	116834941	autosomes	NA	116834941	FALSE
Plecturocebus_cupreus	118029634	autosomes	NA	118029634	FALSE
Plecturocebus_cupreus	123740199	autosomes	NA	123740199	FALSE
Plecturocebus_cupreus	130776705	autosomes	NA	130776705	FALSE
Plecturocebus_cupreus	135512294	autosomes	NA	135512294	FALSE
Plecturocebus_cupreus	137505135	chrX	chrX	137505135	FALSE
Plecturocebus_cupreus	150993727	autosomes	NA	150993727	FALSE
Plecturocebus_cupreus	151623469	autosomes	NA	151623469	FALSE
Plecturocebus_cupreus	158738102	autosomes	NA	158738102	FALSE
Plecturocebus_cupreus	165937890	autosomes	NA	165937890	FALSE
Plecturocebus_cupreus	231176762	autosomes	NA	231176762	FALSE
Plecturocebus_cupreus	235103535	autosomes	NA	235103535	FALSE
Pongo_abelii	1e+06	autosomes	NA	785881	TRUE
Pongo_abelii	57143103	autosomes	NA	57143103	FALSE
Pongo_abelii	57593421	autosomes	NA	57593421	FALSE
Pongo_abelii	65400147	autosomes	NA	65400147	FALSE
Pongo_abelii	67827326	chrY	chrY	67827326	FALSE
Pongo_abelii	68750668	autosomes	NA	68750668	FALSE
Pongo_abelii	89553113	autosomes	NA	89553113	FALSE
Pongo_abelii	95460129	autosomes	NA	95460129	FALSE
Pongo_abelii	98669288	autosomes	NA	98669288	FALSE
Pongo_abelii	105333845	autosomes	NA	105333845	FALSE
Pongo_abelii	111741659	autosomes	NA	111741659	FALSE
Pongo_abelii	120579848	autosomes	NA	120579848	FALSE
Pongo_abelii	129618170	autosomes	NA	129618170	FALSE
Pongo_abelii	132281717	autosomes	NA	132281717	FALSE
Pongo_abelii	133183124	autosomes	NA	133183124	FALSE
Pongo_abelii	138471021	autosomes	NA	138471021	FALSE
Pongo_abelii	140854135	autosomes	NA	140854135	FALSE
Pongo_abelii	146197178	autosomes	NA	146197178	FALSE
Pongo_abelii	156966991	autosomes	NA	156966991	FALSE
Pongo_abelii	161631396	autosomes	NA	161631396	FALSE
Pongo_abelii	162586321	chrX	chrX	162586321	FALSE
Pongo_abelii	172605363	autosomes	NA	172605363	FALSE
Pongo_abelii	190378904	autosomes	NA	190378904	FALSE
Pongo_abelii	209544987	autosomes	NA	209544987	FALSE
Pongo_abelii	212916775	autosomes	NA	212916775	FALSE
Pongo_abelii	233795519	autosomes	NA	233795519	FALSE
Pongo_pygmaeus	1e+06	autosomes	NA	16389	TRUE
Pongo_pygmaeus	49419398	chrY	chrY	49419398	FALSE
Pongo_pygmaeus	59678711	autosomes	NA	59678711	FALSE
Pongo_pygmaeus	62059721	autosomes	NA	62059721	FALSE
Pongo_pygmaeus	65241172	autosomes	NA	65241172	FALSE
Pongo_pygmaeus	67026804	autosomes	NA	67026804	FALSE
Pongo_pygmaeus	87425153	autosomes	NA	87425153	FALSE
Pongo_pygmaeus	95557242	autosomes	NA	95557242	FALSE
Pongo_pygmaeus	101496854	autosomes	NA	101496854	FALSE
Pongo_pygmaeus	106409199	autosomes	NA	106409199	FALSE
Pongo_pygmaeus	107891546	autosomes	NA	107891546	FALSE
Pongo_pygmaeus	124308952	autosomes	NA	124308952	FALSE
Pongo_pygmaeus	128999004	autosomes	NA	128999004	FALSE
Pongo_pygmaeus	132184685	autosomes	NA	132184685	FALSE
Pongo_pygmaeus	134313182	autosomes	NA	134313182	FALSE
Pongo_pygmaeus	137033130	autosomes	NA	137033130	FALSE
Pongo_pygmaeus	139209255	autosomes	NA	139209255	FALSE
Pongo_pygmaeus	143261986	autosomes	NA	143261986	FALSE
Pongo_pygmaeus	158152001	autosomes	NA	158152001	FALSE
Pongo_pygmaeus	158534780	autosomes	NA	158534780	FALSE
Pongo_pygmaeus	160969493	chrX	chrX	160969493	FALSE
Pongo_pygmaeus	171334878	autosomes	NA	171334878	FALSE
Pongo_pygmaeus	186348328	autosomes	NA	186348328	FALSE
Pongo_pygmaeus	203829688	autosomes	NA	203829688	FALSE
Pongo_pygmaeus	209442601	autosomes	NA	209442601	FALSE
Pongo_pygmaeus	230807400	autosomes	NA	230807400	FALSE
Propithecus_coquereli	1e+06	autosomes	NA	195447738	TRUE
Propithecus_coquereli	4019529	autosomes	NA	4019529	FALSE
Propithecus_coquereli	20364576	autosomes	NA	20364576	FALSE
Propithecus_coquereli	22286952	autosomes	NA	22286952	FALSE
Propithecus_coquereli	28628040	autosomes	NA	28628040	FALSE
Propithecus_coquereli	29562311	autosomes	NA	29562311	FALSE
Propithecus_coquereli	35385170	autosomes	NA	35385170	FALSE
Propithecus_coquereli	37827535	autosomes	NA	37827535	FALSE
Propithecus_coquereli	40542725	autosomes	NA	40542725	FALSE
Propithecus_coquereli	46802177	autosomes	NA	46802177	FALSE
Propithecus_coquereli	55530437	autosomes	NA	55530437	FALSE
Propithecus_coquereli	70771497	autosomes	NA	70771497	FALSE
Propithecus_coquereli	82672733	autosomes	NA	82672733	FALSE
Propithecus_coquereli	92642870	autosomes	NA	92642870	FALSE
Propithecus_coquereli	118201535	autosomes	NA	118201535	FALSE
Propithecus_coquereli	124603020	autosomes	NA	124603020	FALSE
Propithecus_coquereli	125116096	autosomes	NA	125116096	FALSE
Propithecus_coquereli	126983340	autosomes	NA	126983340	FALSE
Propithecus_coquereli	136907694	chrX	NA	136907694	FALSE
Propithecus_coquereli	148766566	autosomes	NA	148766566	FALSE
Propithecus_coquereli	153792026	autosomes	NA	153792026	FALSE
Propithecus_coquereli	226774602	autosomes	NA	226774602	FALSE
Propithecus_coquereli	248901411	autosomes	NA	248901411	FALSE
Propithecus_coquereli	255974392	autosomes	NA	255974392	FALSE
Propithecus_coquereli	367181409	autosomes	NA	367181409	FALSE
Rhinopithecus_roxellana	1e+06	autosomes	NA	74343137	TRUE
Rhinopithecus_roxellana	15569616	chrY	NA	15569616	FALSE
Rhinopithecus_roxellana	81002553	autosomes	NA	81002553	FALSE
Rhinopithecus_roxellana	82173002	autosomes	NA	82173002	FALSE
Rhinopithecus_roxellana	83045532	autosomes	NA	83045532	FALSE
Rhinopithecus_roxellana	99605074	autosomes	NA	99605074	FALSE
Rhinopithecus_roxellana	116895751	autosomes	NA	116895751	FALSE
Rhinopithecus_roxellana	118350466	autosomes	NA	118350466	FALSE
Rhinopithecus_roxellana	130852392	autosomes	NA	130852392	FALSE
Rhinopithecus_roxellana	135203321	autosomes	NA	135203321	FALSE
Rhinopithecus_roxellana	135287999	autosomes	NA	135287999	FALSE
Rhinopithecus_roxellana	136711189	autosomes	NA	136711189	FALSE
Rhinopithecus_roxellana	141075955	autosomes	NA	141075955	FALSE
Rhinopithecus_roxellana	142951011	autosomes	NA	142951011	FALSE
Rhinopithecus_roxellana	144559847	autosomes	NA	144559847	FALSE
Rhinopithecus_roxellana	145729886	autosomes	NA	145729886	FALSE
Rhinopithecus_roxellana	154578354	chrX	NA	154578354	FALSE
Rhinopithecus_roxellana	156498330	autosomes	NA	156498330	FALSE
Rhinopithecus_roxellana	177574763	autosomes	NA	177574763	FALSE
Rhinopithecus_roxellana	178837623	autosomes	NA	178837623	FALSE
Rhinopithecus_roxellana	185537619	autosomes	NA	185537619	FALSE
Rhinopithecus_roxellana	195417433	autosomes	NA	195417433	FALSE
Rhinopithecus_roxellana	206558726	autosomes	NA	206558726	FALSE
Saguinus_oedipus	1e+06	autosomes	NA	58978488	TRUE
Saguinus_oedipus	1025255	chrY	NA	1025255	FALSE
Saguinus_oedipus	1061235	autosomes	NA	1061235	FALSE
Saguinus_oedipus	1072965	autosomes	NA	1072965	FALSE
Saguinus_oedipus	1075608	autosomes	NA	1075608	FALSE
Saguinus_oedipus	1079559	autosomes	NA	1079559	FALSE
Saguinus_oedipus	1113591	autosomes	NA	1113591	FALSE
Saguinus_oedipus	1115451	autosomes	NA	1115451	FALSE
Saguinus_oedipus	1185917	autosomes	NA	1185917	FALSE
Saguinus_oedipus	1195111	autosomes	NA	1195111	FALSE
Saguinus_oedipus	1197326	autosomes	NA	1197326	FALSE
Saguinus_oedipus	1266597	chrY	NA	1266597	FALSE
Saguinus_oedipus	1293307	autosomes	NA	1293307	FALSE
Saguinus_oedipus	1295762	autosomes	NA	1295762	FALSE
Saguinus_oedipus	1331643	chrY	NA	1331643	FALSE
Saguinus_oedipus	1346221	autosomes	NA	1346221	FALSE
Saguinus_oedipus	1423766	autosomes	NA	1423766	FALSE
Saguinus_oedipus	1516190	autosomes	NA	1516190	FALSE
Saguinus_oedipus	1734753	autosomes	NA	1734753	FALSE
Saguinus_oedipus	1810877	autosomes	NA	1810877	FALSE
Saguinus_oedipus	1810916	autosomes	NA	1810916	FALSE
Saguinus_oedipus	1823234	autosomes	NA	1823234	FALSE
Saguinus_oedipus	1855025	autosomes	NA	1855025	FALSE
Saguinus_oedipus	1911706	autosomes	NA	1911706	FALSE
Saguinus_oedipus	1916129	chrY	NA	1916129	FALSE
Saguinus_oedipus	1969026	chrY	NA	1969026	FALSE
Saguinus_oedipus	1974306	autosomes	NA	1974306	FALSE
Saguinus_oedipus	2097141	autosomes	NA	2097141	FALSE
Saguinus_oedipus	2230284	autosomes	NA	2230284	FALSE
Saguinus_oedipus	2315562	autosomes	NA	2315562	FALSE
Saguinus_oedipus	2450453	autosomes	NA	2450453	FALSE
Saguinus_oedipus	2468567	autosomes	NA	2468567	FALSE
Saguinus_oedipus	2493896	chrY	NA	2493896	FALSE
Saguinus_oedipus	2511503	autosomes	NA	2511503	FALSE
Saguinus_oedipus	2582871	autosomes	NA	2582871	FALSE
Saguinus_oedipus	2650336	autosomes	NA	2650336	FALSE
Saguinus_oedipus	2696106	autosomes	NA	2696106	FALSE
Saguinus_oedipus	2813190	autosomes	NA	2813190	FALSE
Saguinus_oedipus	3269684	autosomes	NA	3269684	FALSE
Saguinus_oedipus	3592229	chrY	NA	3592229	FALSE
Saguinus_oedipus	3795095	autosomes	NA	3795095	FALSE
Saguinus_oedipus	3840953	autosomes	NA	3840953	FALSE
Saguinus_oedipus	4032774	autosomes	NA	4032774	FALSE
Saguinus_oedipus	4053976	autosomes	NA	4053976	FALSE
Saguinus_oedipus	4087349	chrY	NA	4087349	FALSE
Saguinus_oedipus	4135219	autosomes	NA	4135219	FALSE
Saguinus_oedipus	4140405	chrY	NA	4140405	FALSE
Saguinus_oedipus	4589836	autosomes	NA	4589836	FALSE
Saguinus_oedipus	4655774	autosomes	NA	4655774	FALSE
Saguinus_oedipus	5446101	autosomes	NA	5446101	FALSE
Saguinus_oedipus	6499004	autosomes	NA	6499004	FALSE
Saguinus_oedipus	7336903	autosomes	NA	7336903	FALSE
Saguinus_oedipus	7744869	autosomes	NA	7744869	FALSE
Saguinus_oedipus	8879613	autosomes	NA	8879613	FALSE
Saguinus_oedipus	9033012	autosomes	NA	9033012	FALSE
Saguinus_oedipus	10084550	autosomes	NA	10084550	FALSE
Saguinus_oedipus	11491788	chrY	NA	11491788	FALSE
Saguinus_oedipus	46938867	autosomes	NA	46938867	FALSE
Saguinus_oedipus	49308987	autosomes	NA	49308987	FALSE
Saguinus_oedipus	52871640	autosomes	NA	52871640	FALSE
Saguinus_oedipus	59395345	autosomes	NA	59395345	FALSE
Saguinus_oedipus	71357724	autosomes	NA	71357724	FALSE
Saguinus_oedipus	74224797	autosomes	NA	74224797	FALSE
Saguinus_oedipus	97770393	autosomes	NA	97770393	FALSE
Saguinus_oedipus	116742956	autosomes	NA	116742956	FALSE
Saguinus_oedipus	120570710	autosomes	NA	120570710	FALSE
Saguinus_oedipus	127785966	autosomes	NA	127785966	FALSE
Saguinus_oedipus	136627872	autosomes	NA	136627872	FALSE
Saguinus_oedipus	139585134	autosomes	NA	139585134	FALSE
Saguinus_oedipus	141563164	autosomes	NA	141563164	FALSE
Saguinus_oedipus	142236838	autosomes	NA	142236838	FALSE
Saguinus_oedipus	148490209	chrX	chrX	148490209	FALSE
Saguinus_oedipus	149702897	autosomes	NA	149702897	FALSE
Saguinus_oedipus	159943534	autosomes	NA	159943534	FALSE
Saguinus_oedipus	172871998	autosomes	NA	172871998	FALSE
Saguinus_oedipus	177449426	autosomes	NA	177449426	FALSE
Saguinus_oedipus	180572281	autosomes	NA	180572281	FALSE
Saguinus_oedipus	200616726	autosomes	NA	200616726	FALSE
Saguinus_oedipus	213279421	autosomes	NA	213279421	FALSE
Saguinus_oedipus	225892097	autosomes	NA	225892097	FALSE
Saimiri_boliviensis	1e+06	autosomes	NA	35043139	TRUE
Saimiri_boliviensis	12486790	autosomes	NA	12486790	FALSE
Saimiri_boliviensis	12744326	autosomes	NA	12744326	FALSE
Saimiri_boliviensis	16086755	autosomes	NA	16086755	FALSE
Saimiri_boliviensis	16554770	autosomes	NA	16554770	FALSE
Saimiri_boliviensis	19614092	autosomes	NA	19614092	FALSE
