ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	rel_chrX_alt	hem_alt_chrX	mis_chrA	mis_chrX
SAMN08978248	SAMN08978248	Aotus_nancymaae_ssp	PLA	Aotidae	Aotus	nancymaae	ssp	Aotus_nancymaae_ssp	Aotus_nancymaae_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2936931130	136439324	NA	NA	105695482336	4903032434	NA	NA	0.9918	0.9982	NA	NA	35.9884	35.9356	NA	NA	0.9	TRUE	28828031	11371170	5524593	1067803	749258	0	379556	172713	0	26664	2472690209	128717251	F	0.9985	F	0.004599	0.002949	0.6412	0.002234	0.001342	0.6007	0	0.000432	0.000207
SAMN08978249	SAMN08978249	Aotus_nancymaae_ssp	PLA	Aotidae	Aotus	nancymaae	ssp	Aotus_nancymaae_ssp	Aotus_nancymaae_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2938710726	136213811	NA	NA	113943829326	2699782888	NA	NA	0.9924	0.9966	NA	NA	38.7734	19.8202	NA	NA	0.9	TRUE	30121351	11689724	4118485	862037	0	1076335	0	0	242815	9041	2472690209	128717251	M	0.5112	M	0.004728	0	0	0.001666	0	0	0.001886	0.000349	7e-05
SAMN08978250	SAMN08978250	Aotus_nancymaae_ssp	PLA	Aotidae	Aotus	nancymaae	ssp	Aotus_nancymaae_ssp	Aotus_nancymaae_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2931907570	136439891	NA	NA	105517259663	4922229848	NA	NA	0.9901	0.9982	NA	NA	35.9893	36.0762	NA	NA	0.9	TRUE	28483572	11785326	5466076	1056623	740949	0	373149	187725	0	26368	2472690209	128717251	F	1.0024	F	0.004766	0.002899	0.6083	0.002211	0.001458	0.6594	0	0.000427	0.000205
SAMN08978251	SAMN08978251	Aotus_nancymaae_ssp	PLA	Aotidae	Aotus	nancymaae	ssp	Aotus_nancymaae_ssp	Aotus_nancymaae_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2935077778	135811235	NA	NA	112873328218	2624478911	NA	NA	0.9912	0.9936	NA	NA	38.4567	19.3245	NA	NA	0.9	TRUE	29723793	11093094	5071170	903540	0	932510	0	0	381787	13894	2472690209	128717251	M	0.5025	M	0.004486	0	0	0.002051	0	0	0.002966	0.000365	0.000108
SAMN08978252	SAMN08978252	Aotus_nancymaae_ssp	PLA	Aotidae	Aotus	nancymaae	ssp	Aotus_nancymaae_ssp	Aotus_nancymaae_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2928388629	136409586	NA	NA	105591339211	4891362014	NA	NA	0.9889	0.998	NA	NA	36.0578	35.8579	NA	NA	0.9	TRUE	29163860	11388466	5194247	1045024	754546	0	346152	201129	0	26364	2472690209	128717251	F	0.9945	F	0.004606	0.002689	0.5838	0.002101	0.001563	0.7439	0	0.000423	0.000205
PD_0008	PD_0008	Aotus_trivirgatus_ssp	PLA	Aotidae	Aotus	trivirgatus	ssp	Aotus_nancymaae_ssp	Aotus_trivirgatus_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2806864850	134305073	NA	NA	112144409278	5241141131	NA	NA	0.9479	0.9826	NA	NA	39.9536	39.0241	NA	NA	0.9	TRUE	0	2752262	16559065	218082	0	0	52586	690489	0	9540	2386612471	124248208	F	0.9767	F	0.001153	0.000423	0.3669	0.006938	0.005557	0.801	0	9.1e-05	7.7e-05
PD_0286	PD_0286	Aotus_vociferans_ssp	PLA	Aotidae	Aotus	vociferans	ssp	Aotus_nancymaae_ssp	Aotus_vociferans_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2745823336	133660499	NA	NA	99084294053	2657718880	NA	NA	0.9273	0.9779	NA	NA	36.0855	19.8841	NA	NA	0.9	TRUE	132166769	4304724	15874531	1710195	0	5902445	0	0	706541	53160	2409717134	123494238	M	0.551	M	0.001786	0	0	0.006588	0	0	0.005721	0.00071	0.00043
PD_0794	PD_0794	Aotus_vociferans_ssp	PLA	Aotidae	Aotus	vociferans	ssp	Aotus_nancymaae_ssp	Aotus_vociferans_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2121019320	107874607	NA	NA	56610351720	2083451998	NA	NA	0.7163	0.7892	NA	NA	26.6902	19.3136	NA	NA	0.9	FALSE	16210613	3083057	96838423	37924126	0	585132	0	0	4954512	1122502	2409717134	123494238	M	0.7236	M	0.001279	0	0	0.040187	0	0	0.040119	0.015738	0.00909
PD_0795	PD_0795	Aotus_vociferans_ssp	PLA	Aotidae	Aotus	vociferans	ssp	Aotus_nancymaae_ssp	Aotus_vociferans_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2739361733	133794016	NA	NA	104012809999	2553723919	NA	NA	0.9251	0.9789	NA	NA	37.9697	19.087	NA	NA	0.9	TRUE	127101856	8256023	17310282	1388058	0	5734692	0	0	901259	26195	2409717134	123494238	M	0.5027	M	0.003426	0	0	0.007184	0	0	0.007298	0.000576	0.000212
PD_0796	PD_0796	Aotus_vociferans_ssp	PLA	Aotidae	Aotus	vociferans	ssp	Aotus_nancymaae_ssp	Aotus_vociferans_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2746464663	134048669	NA	NA	116844803313	2888349359	NA	NA	0.9275	0.9807	NA	NA	42.5437	21.547	NA	NA	0.9	TRUE	127175415	8274210	17313676	1292918	0	5739890	0	0	902813	19443	2409717134	123494238	M	0.5065	M	0.003434	0	0	0.007185	0	0	0.007311	0.000537	0.000157
PD_0797	PD_0797	Aotus_vociferans_ssp	PLA	Aotidae	Aotus	vociferans	ssp	Aotus_nancymaae_ssp	Aotus_vociferans_ssp	2961220378	2812013893	149206485	136682344	136682344	NA	NA	NA	2734020938	133917255	NA	NA	96067293440	2422052138	NA	NA	0.9233	0.9798	NA	NA	35.1377	18.0862	NA	NA	0.9	TRUE	127058853	8170708	17334945	1491713	0	5736630	0	0	900538	24978	2409717134	123494238	M	0.5147	M	0.003391	0	0	0.007194	0	0	0.007292	0.000619	0.000202
PD_0294	PD_0294	Alouatta_belzebul_ssp	PLA	Atelidae	Alouatta	belzebul	ssp	Ateles_hybridus_ssp	Alouatta_belzebul_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396323501	130260792	NA	NA	67099549196	3574159227	NA	NA	0.9563	0.9479	NA	NA	28.001	27.4385	NA	NA	0.9	TRUE	11989651	3889126	66738035	3075297	475672	0	133021	3177606	0	125758	1965097836	107773944	F	0.9799	F	0.001979	0.001234	0.6235	0.033962	0.029484	0.8681	0	0.001565	0.001167
PD_0296	PD_0296	Alouatta_belzebul_ssp	PLA	Atelidae	Alouatta	belzebul	ssp	Ateles_hybridus_ssp	Alouatta_belzebul_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2395926655	130247370	NA	NA	69166902986	3761353354	NA	NA	0.9562	0.9478	NA	NA	28.8685	28.8785	NA	NA	0.9	TRUE	11271057	5422661	66448834	2549557	448570	0	192689	3166154	0	104644	1965097836	107773944	F	1.0003	F	0.002759	0.001788	0.6481	0.033815	0.029378	0.8688	0	0.001297	0.000971
PD_0415	PD_0415	Alouatta_belzebul_ssp	PLA	Atelidae	Alouatta	belzebul	ssp	Ateles_hybridus_ssp	Alouatta_belzebul_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2397267917	130311552	NA	NA	69947023276	3613652372	NA	NA	0.9567	0.9483	NA	NA	29.1778	27.7309	NA	NA	0.9	TRUE	11245820	5464455	66507523	2474311	447666	0	190982	3167054	0	106355	1965097836	107773944	F	0.9504	F	0.002781	0.001772	0.6372	0.033844	0.029386	0.8683	0	0.001259	0.000987
PD_0073	PD_0073	Alouatta_caraya_ssp	PLA	Atelidae	Alouatta	caraya	ssp	Ateles_hybridus_ssp	Alouatta_caraya_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2409815971	130377894	NA	NA	85850055788	2665318224	NA	NA	0.9617	0.9488	NA	NA	35.6252	20.443	NA	NA	0.9	TRUE	1311164	2561642	67205492	1900532	0	26396	0	0	3090866	13850	1952011371	101616864	M	0.5738	M	0.001312	0	0	0.034429	0	0	0.030417	0.000974	0.000136
PD_0299	PD_0299	Alouatta_caraya_ssp	PLA	Atelidae	Alouatta	caraya	ssp	Ateles_hybridus_ssp	Alouatta_caraya_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2404707316	129861649	NA	NA	62990000341	1997654199	NA	NA	0.9597	0.945	NA	NA	26.1945	15.3829	NA	NA	0.9	TRUE	884964	2847040	65447601	3799225	0	25400	0	0	3054537	51175	1952011371	101616864	M	0.5873	M	0.001459	0	0	0.033528	0	0	0.030059	0.001946	0.000504
PD_0027	PD_0027	Alouatta_discolor_ssp	PLA	Atelidae	Alouatta	discolor	ssp	Ateles_hybridus_ssp	Alouatta_discolor_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2404756667	130647123	NA	NA	80177505600	4153875880	NA	NA	0.9597	0.9507	NA	NA	33.3412	31.7946	NA	NA	0.9	TRUE	2964713	4769285	66233999	1840159	53549	0	140573	3117694	0	79466	1946515043	105329689	F	0.9536	F	0.00245	0.001335	0.5449	0.034027	0.029599	0.8699	0	0.000945	0.000754
PD_0295	PD_0295	Alouatta_discolor_ssp	PLA	Atelidae	Alouatta	discolor	ssp	Ateles_hybridus_ssp	Alouatta_discolor_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396642920	129660826	NA	NA	67435541585	2077842256	NA	NA	0.9565	0.9435	NA	NA	28.1375	16.0252	NA	NA	0.9	TRUE	3136658	4388642	66651485	1631371	0	146251	0	0	3202614	42417	1946515043	105329689	M	0.5695	M	0.002255	0	0	0.034241	0	0	0.030406	0.000838	0.000403
PD_0420	PD_0420	Alouatta_juara_ssp	PLA	Atelidae	Alouatta	juara	ssp	Ateles_hybridus_ssp	Alouatta_juara_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399675086	130478300	NA	NA	82530658636	4633938152	NA	NA	0.9577	0.9495	NA	NA	34.3924	35.515	NA	NA	0.9	TRUE	2938321	4570166	66921312	1463074	48747	0	141643	3149759	0	55382	1954751067	105728766	F	1.0326	F	0.002338	0.00134	0.5731	0.034235	0.029791	0.8702	0	0.000748	0.000524
PD_0421	PD_0421	Alouatta_juara_ssp	PLA	Atelidae	Alouatta	juara	ssp	Ateles_hybridus_ssp	Alouatta_juara_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2400589147	130000466	NA	NA	87622212837	2798106191	NA	NA	0.958	0.946	NA	NA	36.5003	21.5238	NA	NA	0.9	TRUE	2592505	5116649	66816290	1367429	0	134592	0	0	3241108	19831	1954751067	105728766	M	0.5897	M	0.002618	0	0	0.034181	0	0	0.030655	7e-04	0.000188
PD_0005	PD_0005	Alouatta_macconnelli_ssp	PLA	Atelidae	Alouatta	macconnelli	ssp	Ateles_hybridus_ssp	Alouatta_macconnelli_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2402909004	129982210	NA	NA	82263708818	2629067410	NA	NA	0.959	0.9459	NA	NA	34.235	20.2264	NA	NA	0.9	TRUE	6207521	4715663	66503014	2262944	0	274025	0	0	3258991	42867	1954443248	106946935	M	0.5908	M	0.002413	0	0	0.034027	0	0	0.030473	0.001158	0.000401
PD_0089	PD_0089	Alouatta_macconnelli_ssp	PLA	Atelidae	Alouatta	macconnelli	ssp	Ateles_hybridus_ssp	Alouatta_macconnelli_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396730609	130177437	NA	NA	72785608116	3996982180	NA	NA	0.9565	0.9473	NA	NA	30.3687	30.7041	NA	NA	0.9	TRUE	6473487	4292954	66652267	2270434	179872	0	135188	3169045	0	91778	1954443248	106946935	F	1.011	F	0.002197	0.001264	0.5753	0.034103	0.029632	0.8689	0	0.001162	0.000858
PD_0135	PD_0135	Alouatta_macconnelli_ssp	PLA	Atelidae	Alouatta	macconnelli	ssp	Ateles_hybridus_ssp	Alouatta_macconnelli_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2402471395	130565552	NA	NA	87420512889	4868260680	NA	NA	0.9588	0.9501	NA	NA	36.3877	37.286	NA	NA	0.9	TRUE	6592870	4201792	66856985	2037495	181024	0	136695	3170746	0	87418	1954443248	106946935	F	1.0247	F	0.00215	0.001278	0.5944	0.034208	0.029648	0.8667	0	0.001042	0.000817
PD_0416	PD_0416	Alouatta_macconnelli_ssp	PLA	Atelidae	Alouatta	macconnelli	ssp	Ateles_hybridus_ssp	Alouatta_macconnelli_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399571565	130365632	NA	NA	74705279630	4104726325	NA	NA	0.9576	0.9487	NA	NA	31.1328	31.4863	NA	NA	0.9	TRUE	6441795	4386445	66609711	2251191	176750	0	141583	3162800	0	94750	1954443248	106946935	F	1.0114	F	0.002244	0.001324	0.59	0.034081	0.029574	0.8678	0	0.001152	0.000886
PD_0417	PD_0417	Alouatta_macconnelli_ssp	PLA	Atelidae	Alouatta	macconnelli	ssp	Ateles_hybridus_ssp	Alouatta_macconnelli_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2402288403	129786430	NA	NA	88834642807	2690188222	NA	NA	0.9587	0.9444	NA	NA	36.9792	20.7278	NA	NA	0.9	TRUE	6256633	4613493	66439028	2379988	0	273575	0	0	3246752	55556	1954443248	106946935	M	0.5605	M	0.002361	0	0	0.033994	0	0	0.030359	0.001218	0.000519
PD_0175	PD_0175	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2397149511	130493100	NA	NA	88912278698	4873808229	NA	NA	0.9567	0.9496	NA	NA	37.0908	37.3492	NA	NA	0.9	TRUE	1347427	939987	65681015	1029558	53159	0	31562	3142240	0	49347	1853867118	103176133	F	1.007	F	0.000507	0.000306	0.6036	0.035429	0.030455	0.8596	0	0.000555	0.000478
SAMN07678036	SAMN07678036	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2317460910	127004564	NA	NA	47699529709	2819690534	NA	NA	0.9249	0.9242	NA	NA	20.5827	22.2015	NA	NA	0.9	TRUE	940130	1046751	53876337	13134769	36980	0	39566	2758974	0	440788	1853867118	103176133	Unknown	1.0786	F	0.000565	0.000383	0.6779	0.029062	0.02674	0.9201	0	0.007085	0.004272
SAMN10407140	SAMN10407140	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2325361916	126865439	NA	NA	16624538699	912100107	NA	NA	0.928	0.9232	NA	NA	7.1492	7.1895	NA	NA	0.9	FALSE	183504	417360	10771807	57625316	7714	0	15572	533807	0	2719215	1853867118	103176133	F	1.0056	F	0.000225	0.000151	0.6711	0.00581	0.005174	0.8905	0	0.031084	0.026355
SAMN10407156	SAMN10407156	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2287319215	124790145	NA	NA	12792993335	687007840	NA	NA	0.9128	0.9081	NA	NA	5.593	5.5053	NA	NA	0.9	FALSE	68296	267132	3647306	65015253	2734	0	9947	165106	0	3098521	1853867118	103176133	F	0.9843	F	0.000144	9.6e-05	0.6667	0.001967	0.0016	0.8134	0	0.03507	0.030031
SAMN10407285	SAMN10407285	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2145133921	97961729	NA	NA	8004569340	251996575	NA	NA	0.8561	0.7129	NA	NA	3.7315	2.5724	NA	NA	0.9	FALSE	8763	115382	346048	68527794	0	7037	0	0	125801	3143470	1853867118	103176133	M	0.6894	M	6.2e-05	0	0	0.000187	0	0	0.001219	0.036965	0.030467
SAMN10407294	SAMN10407294	Alouatta_palliata_ssp	PLA	Atelidae	Alouatta	palliata	ssp	Ateles_hybridus_ssp	Alouatta_palliata_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2290741932	114185934	NA	NA	12979605445	398623610	NA	NA	0.9142	0.8309	NA	NA	5.6661	3.491	NA	NA	0.9	FALSE	62687	373561	3947588	64614151	0	17854	0	0	462268	2796186	1853867118	103176133	M	0.6161	M	0.000202	0	0	0.002129	0	0	0.00448	0.034854	0.027101
PD_0025	PD_0025	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399239870	130452112	NA	NA	81626174226	4548532909	NA	NA	0.9575	0.9493	NA	NA	34.0217	34.8675	NA	NA	0.9	TRUE	26608902	4295945	67347908	2923063	771796	0	130272	3189142	0	109636	1966993304	107166810	F	1.0249	F	0.002184	0.001216	0.5568	0.034239	0.029759	0.8692	0	0.001486	0.001023
PD_0026	PD_0026	Alouatta_seniculus_puruensis	PLA	Atelidae	Alouatta	seniculus	puruensis	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399907998	130377179	NA	NA	83312489242	4177712192	NA	NA	0.9578	0.9487	NA	NA	34.7149	32.0433	NA	NA	0.9	TRUE	26795067	3247773	67560316	3572662	765493	0	104459	3175250	0	155644	1966993304	107166810	F	0.923	F	0.001651	0.000975	0.5906	0.034347	0.029629	0.8626	0	0.001816	0.001452
PD_0072	PD_0072	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399855873	130428687	NA	NA	73849766179	4118838845	NA	NA	0.9577	0.9491	NA	NA	30.7726	31.5792	NA	NA	0.9	TRUE	26072481	4851657	66654621	3597059	742149	0	173592	3150814	0	134291	1966993304	107166810	F	1.0262	F	0.002467	0.00162	0.6567	0.033887	0.029401	0.8676	0	0.001829	0.001253
PD_0134	PD_0134	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2399341782	129962331	NA	NA	95442314666	3036825749	NA	NA	0.9575	0.9457	NA	NA	39.7785	23.367	NA	NA	0.9	TRUE	26386560	4799112	67257359	2732787	0	869723	0	0	3277780	53343	1966993304	107166810	M	0.5874	M	0.00244	0	0	0.034193	0	0	0.030586	0.001389	0.000498
PD_0136	PD_0136	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2405353468	130143533	NA	NA	96706235243	3033126596	NA	NA	0.9599	0.947	NA	NA	40.2046	23.306	NA	NA	0.9	TRUE	25949064	5455087	66640088	3131579	0	869236	0	0	3270977	60633	1966993304	107166810	M	0.5797	M	0.002773	0	0	0.033879	0	0	0.030522	0.001592	0.000566
PD_0137	PD_0137	Alouatta_seniculus_puruensis	PLA	Atelidae	Alouatta	seniculus	puruensis	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2394736327	129584984	NA	NA	79963038710	2485293995	NA	NA	0.9557	0.943	NA	NA	33.3912	19.1789	NA	NA	0.9	TRUE	26148692	4307445	67140683	3578998	0	854789	0	0	3256935	89122	1966993304	107166810	M	0.5744	M	0.00219	0	0	0.034134	0	0	0.030391	0.00182	0.000832
PD_0297	PD_0297	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2394393829	130184909	NA	NA	68811791674	3934334023	NA	NA	0.9556	0.9473	NA	NA	28.7387	30.2211	NA	NA	0.9	TRUE	26066409	4784296	66745837	3579276	751269	0	161240	3165553	0	122784	1966993304	107166810	F	1.0516	F	0.002432	0.001505	0.6188	0.033933	0.029539	0.8705	0	0.00182	0.001146
PD_0298	PD_0298	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396538401	129631857	NA	NA	68380145958	2156424159	NA	NA	0.9564	0.9433	NA	NA	28.5329	16.635	NA	NA	0.9	TRUE	25744232	5193553	66575107	3662926	0	861297	0	0	3248259	91290	1966993304	107166810	M	0.583	M	0.00264	0	0	0.033846	0	0	0.03031	0.001862	0.000852
PD_0412	PD_0412	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2395804409	129579803	NA	NA	72349650566	2270976119	NA	NA	0.9561	0.9429	NA	NA	30.1985	17.5257	NA	NA	0.9	TRUE	25944579	5181735	66843655	3205849	0	862610	0	0	3258588	79648	1966993304	107166810	M	0.5804	M	0.002634	0	0	0.033983	0	0	0.030407	0.00163	0.000743
PD_0413	PD_0413	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2388681073	129035560	NA	NA	66847767535	2241573782	NA	NA	0.9533	0.939	NA	NA	27.9852	17.3718	NA	NA	0.9	TRUE	23914171	5234071	62168414	9859162	0	832508	0	0	3131289	237049	1966993304	107166810	M	0.6207	M	0.002661	0	0	0.031606	0	0	0.029219	0.005012	0.002212
PD_0414	PD_0414	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2400956884	129990730	NA	NA	97880327706	3106891124	NA	NA	0.9582	0.9459	NA	NA	40.7672	23.9009	NA	NA	0.9	TRUE	26213531	5304318	67100970	2556999	0	870010	0	0	3279354	51482	1966993304	107166810	M	0.5863	M	0.002697	0	0	0.034113	0	0	0.0306	0.0013	0.00048
PD_0418	PD_0418	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396686698	130358986	NA	NA	75802850019	4549732338	NA	NA	0.9565	0.9486	NA	NA	31.6282	34.9016	NA	NA	0.9	TRUE	26235631	4861674	66967924	3110589	753314	0	171154	3172477	0	103901	1966993304	107166810	F	1.1035	F	0.002472	0.001597	0.646	0.034046	0.029603	0.8695	0	0.001581	0.00097
PD_0419	PD_0419	Alouatta_seniculus_puruensis	PLA	Atelidae	Alouatta	seniculus	puruensis	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2401078599	129939206	NA	NA	83535025390	2632271700	NA	NA	0.9582	0.9456	NA	NA	34.7906	20.2577	NA	NA	0.9	TRUE	26337306	4696967	67096292	3045253	0	867576	0	0	3270021	63249	1966993304	107166810	M	0.5823	M	0.002388	0	0	0.034111	0	0	0.030513	0.001548	0.00059
PD_0422	PD_0422	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2394017014	130145083	NA	NA	70848536903	3990807558	NA	NA	0.9554	0.9471	NA	NA	29.594	30.6643	NA	NA	0.9	TRUE	26327499	4588514	67072165	3187640	761957	0	146328	3180685	0	111876	1966993304	107166810	F	1.0362	F	0.002333	0.001365	0.5851	0.034099	0.02968	0.8704	0	0.001621	0.001044
PD_0423	PD_0423	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2400135323	129957179	NA	NA	87797072834	2807189960	NA	NA	0.9578	0.9457	NA	NA	36.5801	21.6009	NA	NA	0.9	TRUE	26146735	5241285	67045877	2741921	0	868531	0	0	3277042	55273	1966993304	107166810	M	0.5905	M	0.002665	0	0	0.034085	0	0	0.030579	0.001394	0.000516
PD_0424	PD_0424	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2400429536	129884751	NA	NA	81524571281	2552850712	NA	NA	0.958	0.9452	NA	NA	33.9625	19.6547	NA	NA	0.9	TRUE	25904482	5386813	66658345	3226178	0	866661	0	0	3265791	68394	1966993304	107166810	M	0.5787	M	0.002739	0	0	0.033888	0	0	0.030474	0.00164	0.000638
PD_0425	PD_0425	Alouatta_seniculus_ssp	PLA	Atelidae	Alouatta	seniculus	ssp	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396981589	130327779	NA	NA	74521071215	4208084962	NA	NA	0.9566	0.9484	NA	NA	31.0895	32.2885	NA	NA	0.9	TRUE	26394538	4561034	67141200	3079046	767303	0	138778	3187408	0	107357	1966993304	107166810	F	1.0386	F	0.002319	0.001295	0.5584	0.034134	0.029742	0.8713	0	0.001565	0.001002
PD_0426	PD_0426	Alouatta_seniculus_puruensis	PLA	Atelidae	Alouatta	seniculus	puruensis	Ateles_hybridus_ssp	Alouatta_seniculus_ssp	2505761236	2466757370	39003866	137420421	137420421	NA	NA	NA	2396488006	129680090	NA	NA	74784609644	2362778719	NA	NA	0.9564	0.9437	NA	NA	31.2059	18.2201	NA	NA	0.9	TRUE	25946182	5257260	66894590	3077786	0	865501	0	0	3265854	69491	1966993304	107166810	M	0.5839	M	0.002673	0	0	0.034009	0	0	0.030474	0.001565	0.000648
